feature	metadata	value	coef	stderr	N	N.not.0	pval	qval
Marinilactibacillus__sp.__15R	Quarter	3	-2.44259908485292	0.678574467194736	262	37	0.000417215630475207	0.00391997696217779
Methylobacterium__sp.__FF17	Year	2022	-4.09550295378523	1.13761099086552	262	41	0.000416489902519325	0.00391997696217779
Bradyrhizobium__barranii	Control_type	Paraffin	1.3902750701098	0.386632298864954	262	40	0.000422832945506041	0.00396812456551823
Streptococcus__sobrinus	Year	2023	-3.9020691806219	1.08541076223257	262	38	0.000424106384013023	0.00397544191393814
Sphingomonas__sp.__S2.65	Quarter	4	-4.33586933400416	1.20619936379843	262	85	0.000424654891815093	0.00397595487080829
Finegoldia__magna	Quarter	2	-3.72043473190379	1.03550029293483	262	71	0.000427341971668752	0.00399646638313216
Sphingomonas__sp.__So64.6b	Quarter	4	-4.75583285148959	1.32553602494904	262	188	0.000435075511354437	0.00406406962578414
Sphingomonas__sp.__NY01	Quarter	2	3.07980268968961	0.858521276428645	262	133	0.000435885930696594	0.0040669218006593
Burkholderia__sp.__MS389	Year	2022	1.08998876845986	0.304119765060629	262	38	0.000440972295672244	0.0041048658089629
Sinanaerobacter__sp.__ZZT.01	Person	N	-2.43595968940313	0.679607135395268	262	62	0.000440521630285726	0.0041048658089629
Burkholderia__seminalis	Year	2022	1.01046356056307	0.281997125373437	262	31	0.00044228808001369	0.00411235983864923
Anaerococcus__vaginalis	Year	2025	-6.98690889409634	1.95050359325716	262	35	0.000444079647925642	0.0041242552769288
Sphingomonas__sp.__C3.2	Quarter	4	-3.65614051495069	1.02097859615641	262	74	0.000445804670701583	0.00413550600056353
Streptococcus__sp.__FSL__R7.0248	Year	2022	-3.39393959633679	0.948198746769038	262	84	0.000448447514439801	0.00415523519708778
Alkaliphilus__oremlandii	Quarter	4	-2.13942158376085	0.597922717102806	262	28	0.00045046861765834	0.00416916472343098
Blautia__wexlerae	Person	N	-3.35336628403663	0.93792531271617	262	36	0.000454957025295903	0.00420587137506615
Mogibacterium__neglectum	Quarter	4	-3.81023312167204	1.06585950147505	262	60	0.000455771755870462	0.00420857130535431
Streptococcus__parasuis	Year	2024	-3.30775977967509	0.927135542792604	262	74	0.000467375658599729	0.0043107775521707
Lancefieldella__parvula	Year	2023	3.5667774718573	1.00000700127239	262	30	0.000468982602418904	0.00432064978795997
Comamonas__terrigena	Quarter	3	-2.34199674853663	0.656804050839508	262	42	0.000470659444955715	0.00433114268660962
Citrobacter__enshiensis	Year	2023	-2.13813353649758	0.599836982380065	262	28	0.000472704164495142	0.00434003869157911
Rhodoferax__mekongensis	Year	2023	-2.70171927815017	0.757889413519242	262	35	0.000472253111687644	0.00434003869157911
Neisseria__gonorrhoeae	Year	2024	-2.8321849338887	0.795211376966646	262	41	0.000477715742344017	0.00437990087554072
Cutibacterium__equinum	Year	2024	3.02840348195304	0.850363880846027	262	29	0.000478133739393975	0.00437990087554072
Sphingomonas__glaciei	Quarter	4	-2.36926507520765	0.666574671802384	262	35	0.000489987824472521	0.00448338859392357
Marinilactibacillus__sp.__15R	Quarter	4	-3.04828191425139	0.857910503837641	262	37	0.000492144879019677	0.00449801426318552
Selenomonas__sp.__oral__taxon__920	Person	N	-1.75012300311471	0.492627469354729	262	27	0.000493045880661429	0.00450113994454175
Planococcus__sp.__MB.3u.03	Quarter	3	-1.5283942155046	0.430388538601884	262	29	0.000495552048095844	0.0045188959131005
Neisseria__gonorrhoeae	Year	2023	-3.38336192340669	0.953010411529502	262	41	0.000497330042437957	0.00452997907433306
Lactobacillus__johnsonii	Quarter	2	-1.48874840760061	0.419665081316851	262	30	0.000502127243758737	0.00456850685507949
Rhizobium__leguminosarum	Year	2022	-2.22487754255758	0.627285639993395	262	34	0.000503254673906681	0.00457359665270496
Bacillus__subtilis	Quarter	2	-2.40312147869753	0.678443170771246	262	56	0.000511716758465269	0.0046452574285934
Enterococcus__faecium	Quarter	3	-2.64740700037786	0.747804652183348	262	120	0.000515110415923789	0.00466554450958195
Lawsonella__clevelandensis	Year	2025	4.27712388442467	1.20807605731541	262	35	0.0005147400908474	0.00466554450958195
Streptococcus__sp.__29892	Quarter	2	-1.40299218687476	0.397168073200371	262	35	0.000529377136504361	0.00478937607093608
Lactobacillus__crispatus	Year	2025	8.43012388173097	2.38837811274013	262	39	0.000534709818444563	0.00482728770314298
Sphingosinicella__sp.__BN140058	Quarter	4	-4.26951400481018	1.2096264627393	262	79	0.000534766596026272	0.00482728770314298
Enterococcus__faecium	Quarter	4	-3.33582911317785	0.945437084567812	262	120	0.000537158201035475	0.00483262327903648
Burkholderia__pyrrocinia	Year	2022	2.0532092496204	0.581868744925514	262	60	0.000536589814170328	0.00483262327903648
Variovorax__sp.__38R	Year	2025	5.64099827570833	1.5985599338603	262	44	0.00053630044039231	0.00483262327903648
Peptonophilus__genitalis	Person	N	-3.28619254946815	0.932017218531901	262	64	0.000541815570711158	0.00486908367786411
Enterobacter__kobei	Year	2024	-1.79066661572302	0.508195601590747	262	33	0.000546244896406358	0.00490341572560088
Burkholderia__pseudomallei	Year	2023	-3.46551260620962	0.98384197790743	262	71	0.000548456857765985	0.00491778910771906
Enterocloster__asparagiformis	Person	N	-2.18775273532236	0.621436674958131	262	38	0.000552233080609924	0.00494064529452345
Enterobacter__roggenkampii	Quarter	4	-2.29339413117027	0.65142348157975	262	64	0.000552013970761196	0.00494064529452345
Parvimonas__micra	Person	N	-3.34966542161881	0.952542729700681	262	70	0.000559897664515767	0.00500365815169917
Lactobacillus__taiwanensis	Year	2025	4.23142931082893	1.20363563027052	262	30	0.000561888856822175	0.00501588589260771
Aminipila__butyrica	Year	2023	-3.65453713370588	1.04037376467983	262	55	0.000567485668130963	0.00506023765203822
Ralstonia__sp.__RRA.1	Control_type	PCR	-3.65126254740967	1.03984348520329	262	94	0.000570194706771456	0.00507876966695107
Lautropia__mirabilis	Person	N	-2.54058772094638	0.723771944713685	262	29	0.00057250484572255	0.00509371162183202
Denitratisoma__oestradiolicum	Year	2023	-2.5391012180651	0.723484668521631	262	29	0.000573832780347194	0.00509989133262208
