feature	metadata	value	coef	stderr	N	N.not.0	pval	qval
Burkholderia__stagnalis	Person	N	-1.94378402307771	0.473650617631044	262	44	5.46667730977594e-05	0.000803535700955018
Streptococcus__agalactiae	Person	J	2.2515226685513	0.548841929857397	262	109	5.50047725547599e-05	0.000805269870201686
Cloacibacterium__normanense	Person	J	2.50164006781369	0.610110216565753	262	41	5.5454171170381e-05	0.000808614607504361
Moraxella__sp.__DOX410	Control_type	Paraffin	2.86635453806873	0.699257216013731	262	84	5.57169995340828e-05	0.000809223088471203
Sphingomonas__sp.__LK11	Person	N	-1.69738886697648	0.414693152193933	262	36	5.70927122588225e-05	0.000823200141604402
Sphingomonas__sp.__NIBR02145	Person	N	-2.94433122251873	0.71936436529321	262	97	5.71291901550596e-05	0.000823200141604402
Burkholderia__sp.__MS455	Person	J	-1.36896402485989	0.335064202513217	262	38	5.88379256870487e-05	0.000844497286331758
Granulicatella__adiacens	Control_type	Paraffin	-4.15610058408394	1.01961116996446	262	123	6.11428336222099e-05	0.000874151449442532
Burkholderia__sp.__MS389	Person	N	-1.48688608837884	0.365016444717666	262	38	6.1808751840361e-05	0.000880233586520316
Burkholderia__vietnamiensis	Person	N	-1.83093929575157	0.449979071143618	262	47	6.294877108334e-05	0.000890872502114275
Burkholderia__oklahomensis	Person	N	-1.72773949486137	0.424654855746152	262	38	6.30426169528954e-05	0.000890872502114275
Ralstonia__insidiosa	Control_type	Paraffin	-3.06355443602921	0.753262098654006	262	89	6.34307901493367e-05	0.000892910353640663
Stomatobaculum__sp.__F0698	Person	J	1.38077345439518	0.339839063751695	262	45	6.44679514121914e-05	0.000904033341642225
Paracoccus__albus	Control_type	Paraffin	2.29687078572762	0.565925832174063	262	43	6.56230340080515e-05	0.000916718719349116
Burkholderia__oklahomensis	Person	U	-2.17319565054189	0.535864850207527	262	38	6.64500792409531e-05	0.000921239734931396
Burkholderia__sp.__MS389	Person	U	-1.8680816104686	0.460608138174313	262	38	6.63985202807887e-05	0.000921239734931396
Cutibacterium__modestum	Person	J	2.09789719049072	0.517587940495458	262	65	6.70598135568778e-05	0.000926184594785558
Burkholderia__thailandensis	Person	N	-3.61693311156922	0.892708638945374	262	71	6.74867033801377e-05	0.000928576445004902
Segatella__hominis	Person	J	1.03085374337167	0.25451406408958	262	27	6.78554176671782e-05	0.0009301529163366
Sphingomonas__endolithica	Person	N	4.17876732689302	1.03243679250203	262	174	6.86228695194047e-05	0.00093716306880978
Burkholderia__stagnalis	Person	J	-1.53899736435288	0.38159793114611	262	44	7.27124968778922e-05	0.000989322448227084
Burkholderia__pseudomallei	Person	J	-2.5682631679087	0.637711442200874	262	71	7.43954549183258e-05	0.0010047504243582
Sphingomonas__alpina	Person	N	5.05676613283236	1.25541731091695	262	191	7.42041890234534e-05	0.0010047504243582
Burkholderia__glumae	Person	U	-4.38991385403647	1.09053340053875	262	76	7.49440206442097e-05	0.00100843792484488
Bradyrhizobium__sp.__BWA.3.5	Person	N	-2.19072764634464	0.544566494053633	262	27	7.57235192898417e-05	0.00101519443443524
Burkholderia__vietnamiensis	Person	J	-1.45683730898891	0.362526884196337	262	47	7.7040734669938e-05	0.0010290842660291
Herbinix__luporum	Person	J	0.950000173984171	0.236574287324274	262	33	7.79405032082222e-05	0.00103355884689164
Romboutsia__sp.__CE17	Person	U	3.08706250364507	0.768665416251855	262	33	7.77913657232283e-05	0.00103355884689164
Burkholderia__sp.__MS455	Person	U	-2.1061116232359	0.524806619172637	262	38	7.87316997720659e-05	0.00103653964448116
Burkholderia__sp.__MS455	Person	N	-1.6690700170794	0.415891579888237	262	38	7.86959024565656e-05	0.00103653964448116
Burkholderia__sp.__KBS0801	Person	J	-1.49544133805851	0.373182927585664	262	47	8.05907902606289e-05	0.0010572125173975
