taxID,barcode14,barcode15,barcode16,barcode17,barcode18,barcode19
467262,4,0,0,0,0,0
467705,0,0,0,1,0,0
469378,0,0,0,1,0,0
470146,0,0,0,4,0,0
471875,1,1,0,33,0,0
474186,0,3,0,21,0,0
475937,26,8,37,4,16,30
476272,0,7,0,14,0,0
477680,0,0,1,0,1,0
478749,3,17,0,62,0,0
481805,0,0,0,1,0,0
482957,93,73,70,30,75,33
485917,0,0,0,0,0,23
486398,4,0,0,0,0,0
487316,0,0,0,0,0,1
487698,0,0,0,0,0,2
487909,0,0,1,0,0,0
488446,0,0,3,0,0,1
488447,303,280,219,115,262,111
488730,27,22,24,9,17,7
488731,1,0,0,0,0,0
491077,0,0,0,1,0,0
496014,0,1,0,0,0,0
497965,0,1,3,0,0,0
497967,0,1,1,1,220,1
502558,0,0,0,1,0,0
504468,0,0,0,0,0,11
504832,1,0,0,0,0,1
508451,0,0,0,50,0,0
509190,1,0,0,0,0,0
512298,0,0,0,1,31,1
515256,0,0,0,0,0,1
515619,0,0,0,1,49,0
515620,0,0,0,1,0,0
515622,0,0,0,1,0,0
516950,1,0,0,0,1,3
518636,3,1,0,17,0,0
519472,0,0,0,1,0,0
521674,2,0,0,0,0,0
523796,0,0,0,0,0,1
525326,0,0,0,1,0,0
525381,0,0,0,1,0,0
525919,0,0,0,0,0,268
526225,0,1,0,0,25,0
526944,0,0,0,1,0,0
536056,0,0,0,1,0,0
536231,4,3,0,18,0,0
537006,0,0,0,3,0,0
537007,0,0,0,3,0,0
538949,0,0,0,29,0,0
544580,2,0,0,0,37,0
544645,0,1,0,3,0,0
548473,1,4,0,0,1,3
552526,0,0,0,1,0,1
553199,0,1,0,0,0,0
553814,1,0,98,5,1,1
553982,0,0,0,0,0,2
555316,0,0,10,0,2,2
555317,0,0,123,0,0,0
556548,1,0,0,0,0,0
557436,0,0,0,1,0,0
557724,0,0,0,1,0,0
558152,0,3,0,0,0,0
558173,1,0,0,0,0,0
558537,9,5,36,9,11,29
563172,1,0,2,0,182,0
563996,635,1,0,0,3,493
564064,1,0,0,1,109,304
564369,0,0,0,0,1,0
565651,1,14,5,611,4,0
566027,0,0,0,12,0,0
569860,0,0,0,0,0,2
570505,0,0,0,2,0,0
571256,0,0,0,0,0,5
573065,0,0,0,0,0,1
575378,0,0,31,0,14,0
575614,0,2,0,5,0,0
580332,2,0,5,0,2,0
582702,0,0,0,0,37,0
583319,53,0,0,4,50,86
583345,0,0,0,0,1,0
585035,0,0,0,1,0,0
585529,19,0,0,17,0,0
586733,0,1,0,3,0,1
588932,0,0,0,0,1,0
591946,0,0,0,1,0,0
595537,119,56,104,39,31,112
610130,0,4,0,66,0,0
617123,0,0,0,3,0,0
627192,0,0,1,0,0,0
633147,0,0,1,1529,0,0
638301,0,0,2,1,0,302
639200,34,0,2,8,0,0
640081,0,0,1,0,0,0
640131,0,0,0,1,0,0
649756,0,6,0,28,0,0
649757,0,0,0,8,0,0
652764,2,0,0,0,0,0
653931,0,0,1,0,1,0
