feature	metadata	value	coef	stderr	N	N.not.0	pval	qval
Corynebacterium	sample_type	paraffin_ctrl	0.261329040564917	0.43357620921435	176	32	0.548326553176654	0.642249211016067
Hydrogenophaga	sample_type	paraffin_ctrl	0.19522720623099	0.32106327415573	176	34	0.543946104183121	0.642249211016067
Polaromonas	sample_type	paraffin_ctrl	-0.193469954755917	0.323309697007191	176	26	0.550499323728057	0.642249211016067
Undibacterium	sample_type	paraffin_ctrl	0.240064875871884	0.398707285800236	176	19	0.549640045989189	0.642249211016067
Finegoldia	sample_type	paraffin_ctrl	0.425506749054159	0.749652847334016	176	41	0.571252450187654	0.663112140670091
Chromobacterium	sample_type	paraffin_ctrl	0.104319588470119	0.190362503641265	176	18	0.584390860556071	0.674971443942262
Porphyrobacter	sample_type	paraffin_ctrl	-0.21240198817016	0.399062526214341	176	37	0.595230175393142	0.684070500078686
Bradyrhizobium	sample_type	paraffin_ctrl	0.376666457893248	0.713668143485796	176	88	0.598431528819596	0.684344966125379
Nitrobacter	sample_type	paraffin_ctrl	-0.21627628804902	0.419602356057113	176	27	0.607954938952127	0.691810792600697
Gudongella	sample_type	paraffin_ctrl	-0.203153979046841	0.407423592701344	176	23	0.619373261035627	0.701349133819754
Kosakonia	sample_type	paraffin_ctrl	-0.17180745253033	0.339690648355576	176	28	0.623779916843376	0.702893467272292
Methylibium	sample_type	paraffin_ctrl	-0.190545817143231	0.400127983134431	176	43	0.634523560826449	0.711528847334513
Erythrobacter	sample_type	paraffin_ctrl	0.291682091520939	0.639557509239683	176	93	0.648949419985723	0.724189932447836
Rodentibacter	sample_type	paraffin_ctrl	-0.102813856348279	0.231913948717881	176	27	0.658384754297951	0.731186914628975
Delftia	sample_type	paraffin_ctrl	-0.241439543548954	0.573171824179068	176	67	0.674163364567078	0.745127929258349
Cupriavidus	sample_type	paraffin_ctrl	0.134591526797252	0.376355029842532	176	44	0.721091748780499	0.793200923658549
Ramlibacter	sample_type	paraffin_ctrl	0.115345126428936	0.340227655894023	176	18	0.735011604905063	0.804680951341562
Piscinibacter	sample_type	paraffin_ctrl	-0.211030726315783	0.651496088677862	176	65	0.746493090344068	0.808051644803475
Aquabacterium	sample_type	paraffin_ctrl	-0.233296073928979	0.725845235105272	176	53	0.748584640640448	0.808051644803475
Rubrivivax	sample_type	paraffin_ctrl	0.164826563973093	0.511720350440328	176	40	0.747855218026768	0.808051644803475
Stutzerimonas	sample_type	paraffin_ctrl	-0.081702169702035	0.266107769608687	176	18	0.759198813311014	0.815697329650439
Acidovorax	sample_type	paraffin_ctrl	0.135452815131941	0.462309766096603	176	47	0.76987890258885	0.823342715268632
Eikenella	sample_type	paraffin_ctrl	0.11831530671898	0.45441572106174	176	31	0.795493672124126	0.842931368168225
Salinicoccus	sample_type	paraffin_ctrl	0.0801770363185696	0.304743103710614	176	20	0.792826577374718	0.842931368168225
Sphaerotilus	sample_type	paraffin_ctrl	0.0822479940860776	0.335289192337693	176	31	0.806513528932175	0.850706051065445
